
id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
2433,Benchekroun,Saad,saad.benchekroun_2354gmail.com,1951-04-28,1,TANGER,0764856110,2020-09-06,organic
2434,El Mansouri,Chaimae,chaimae.elmansouri_2355@email.ma,1961-07-14,Femme,Fes,0794453992,2022-02-10,tiktok
2435,Raisuni,Rania,rania.raisuni_2356@email.ma,1986-01-13,fe,Fes,0617528530,2019-12-24,tiktok
2436,Chaabi,Tarik,tarik.chaabi_2357@email.ma,2001-08-19,M,Kenitra,0674891950,2021-12-26,direct
2437,Guessous,Saad,saad.guessous_2358@email.ma,1958-09-08,1,Casablanca,0791572313,2023-09-30,facebook
2438,Bouchta,Najat,najat.bouchta_2359@email.ma,1981-03-03,Femme,Fès,0721426194,2021-12-20,google_ads
2439,Jamai,Salma,salma.jamai_2360@email.ma,1956-09-05,F,Casablanca,0797917976,2022-01-31,direct
2440,Naciri,Khadija,khadija.naciri_2361@email.ma,1953-04-06,2,agadir,0631369502,2024-03-10,email
2441,Tahiri,Amina,amina.tahiri_2362@email.ma,1994-12-29,0,El Jadida,0675862057,2019-03-25,email
2442,Raisuni,Samira,samira.raisuni_2363@email.ma,1997-03-05,2,casablanca,0745384058,2021-01-10,google_ads
2443,El Mansouri,Ilyas,ilyas.elmansouri_2364@email.ma,1983-02-20,1,Rabat,0659021159,2024-06-07,google_ads
2444,Guessous,Hajar,hajar.guessous_2365@email.ma,2006-12-04,Femme,Mohammedia,0674753129,2021-07-20,organic
2445,Guessous,Mehdi,mehdi.guessous_2366@email.ma,1991-06-05,H,CASABLANCA,0718961177,2022-07-07,email
2446,Alami,Ghita,ghita.alami_2367@email.ma,1964-06-09,Femme,Casa,0770651925,2022-09-27,referral
2447,Berrada,Mehdi,mehdi.berrada_2368@email.ma,2005-07-02,h,Rabat,0675919368,2019-10-13,instagram
2448,Raisuni,Amina,amina.raisuni_2369@email.ma,1995-01-29,fe,Rabat,0667465425,2021-03-14,instagram
2449,Ziani,Karim,karim.ziani_2370@email.ma,1961-01-14,h,Rabat,0627693452,2023-11-18,google_ads
2450,El Mansouri,Mohamed,mohamed.elmansouri_2371gmail.com,2006-06-16,h,Rabat,0759616253,2023-12-28,email
2451,Lyoussi,Mehdi,mehdi.lyoussi_2372@email.ma,1999-03-18,1,casablanca,0648126568,2023-06-04,referral
2452,El Fassi,Wafa,wafa.elfassi_2373@email.ma,2007-09-17,Femme,Casablanca,0654565463,2020-10-23,google_ads
2453,El Fassi,Hamza,hamza.elfassi_2374@email.ma,2002-04-12,m,Tanger,0643170449,2022-05-15,referral
2454,Chaabi,Salma,salma.chaabi_2375@email.ma,1989-02-28,f,Meknès,0642227258,2023-09-11,tiktok
2455,Bouchta,Amine,amine.bouchta_2376@email.ma,1967-06-12,M,RABAT,0670510633,2019-10-05,facebook
2456,El Fassi,Aymane,aymane.elfassi_2377@email.ma,1975-08-01,m,tanger,0667239042,2022-08-16,organic
2457,Cherkaoui,Rachid,rachid.cherkaoui_2378@email.ma,1988-05-15,h,Casablanca,0744451796,2019-11-07,instagram
2458,Tazi,Soufiane,soufiane.tazi_2379@email.ma,1972-06-28,m,Casablanca,0731579795,2020-02-25,google_ads
2459,El Mansouri,Fatima,fatima.elmansouri_2380@email.ma,1960-10-24,2,Marrakech,0649357646,2022-07-04,facebook
2460,Idrissi,Mohamed,mohamed.idrissi_2381@email.ma,1990-07-11,M,Casablanca,0742794937,2021-10-01,referral
2461,Lahlou,Rachid,rachid.lahlou_2382@email.ma,2001-09-20,1,Marrakech,0615210679,2020-08-06,google_ads
2462,Benali,Younes,younes.benali_2383@email.ma,1972-08-20,m,Casablanca,0751958088,2024-04-17,email
2463,Drissi,Hamza,hamza.drissi_2384@email.ma,1996-12-19,M,Kénitra,0763002065,2023-02-27,tiktok
2464,Ouali,Saad,saad.ouali_2385@email.ma,1960-06-29,M,fes,0779916603,2024-04-06,tiktok
2465,Kettani,Fatima,fatima.kettani_2386@email.ma,1990-06-16,2,Casablanca,0676205739,2023-03-14,organic
2466,Dahbi,Bilal,bilal.dahbi_2387@email.ma,2007-02-01,H,Casablanca,0657974592,2021-12-29,email
2467,Berrada,Meryem,meryem.berrada_2388@email.ma,1971-04-01,0,Tétouan,0683742030,2020-08-29,google_ads
2468,Benali,Khadija,khadija.benali_2389@email.ma,1957-04-22,F,Kenitra,0691774240,2020-11-14,organic
2469,Guessous,Bouchra,bouchra.guessous_2390@email.ma,1979-06-03,fe,Casablanca,0732257114,2019-06-24,referral
2470,Chaabi,Amina,amina.chaabi_2391@email.ma,2008-02-28,f,Rabat,0791059511,2023-08-01,facebook
2471,Jamai,Bouchra,bouchra.jamai_2392gmail.com,2026-11-06,f,Mohammedia,0663236523,2020-09-08,direct
2472,Lyoussi,Nadia,nadia.lyoussi_2393@email.ma,1999-02-15,F,Rabat,0748037351,2022-05-21,email
2473,Tahiri,Amina,amina.tahiri_2394@email.ma,1951-03-13,Femme,Marrakech,0638465063,2019-10-11,direct
2474,Bouchta,Najat,najat.bouchta_2395@email.ma,1963-03-25,Femme,Sale,0680433328,2021-09-18,direct
2475,Naciri,Nabil,nabil.naciri_2396@email.ma,1973-12-17,H,Casablanca,0619641270,2020-09-08,google_ads
2476,Drissi,Salma,salma.drissi_2397@email.ma,1979-08-12,Femme,Casablanca,0632838864,2023-12-11,tiktok
2477,El Mansouri,Zineb,zineb.elmansouri_2398@email.ma,1953-10-20,f,Casablanca,0684604778,2022-06-20,email
2478,Wahbi,Aymane,aymane.wahbi_2399gmail.com,1978-05-25,m,TANGER,0661469624,2019-10-15,instagram
2479,Benchekroun,Soufiane,soufiane.benchekroun_2400@email.ma,1951-07-14,H,Tanger,0697862134,2020-02-17,direct
2480,Guessous,Mehdi,mehdi.guessous_2401@email.ma,1961-12-14,H,Marrakech,0783505514,2021-02-09,referral
2481,Ziani,Mehdi,mehdi.ziani_2402@email.ma,1996-12-13,h,Mohammedia,0684599418,2021-04-27,google_ads
2482,Berrada,Rachid,rachid.berrada_2403@email.ma,1972-07-05,M,Agadir,0727032928,2020-02-23,facebook
2483,Alami,Samira,samira.alami_2404@,1953-02-09,2,oujda,0653804805,2021-09-14,instagram
2484,Idrissi,Imane,imane.idrissi_2405@email.ma,2003-06-21,f,Casablanca,0748753157,2019-09-11,facebook
2485,Dahbi,Zakaria,zakaria.dahbi_2406@email.ma,1981-04-21,h,El Jadida,0751620849,2021-03-02,google_ads
2486,Qacemi,Meryem,meryem.qacemi_2407gmail.com,1956-01-08,fe,fes,0668393493,2021-09-10,organic
2487,Idrissi,Amina,amina.idrissi_2408@email.ma,1963-01-08,2,Kenitra,0648818426,2020-11-09,google_ads
2488,Bouchta,Meryem,meryem.bouchta_2409@email.ma,1980-05-15,f,Casablanca,0770704347,2023-06-18,email
2489,Qacemi,Amine,amine.qacemi_2410@email.ma,1983-08-10,H,marrakech,0723905891,2019-01-24,facebook
2490,Idrissi,Chaimae,chaimae.idrissi_2411@email.ma,1996-02-26,2,agadir,0770328480,2023-11-17,email
2491,Berrada,Mohamed,mohamed.berrada_2412@email.ma,1968-02-04,H,Casa,0693187712,2023-08-13,tiktok
2492,Naciri,Chaimae,chaimae.naciri_2413@email.ma,1950-12-17,2,Casablanca,0710453630,2020-12-11,referral
2493,Benchekroun,Ilyas,ilyas.benchekroun_2414@email.ma,2007-09-24,m,Casablanca,0649874891,2023-05-14,referral
2494,Naciri,Hamza,hamza.naciri_2415@email.ma,1975-05-09,m,CASABLANCA,0711980355,2024-04-30,instagram
2495,Alami,Othmane,othmane.alami_2416@email.ma,1953-10-15,H,RABAT,0726772795,2022-06-12,referral
2496,Benchekroun,Rachid,rachid.benchekroun_2417@email.ma,1955-08-13,Homme,Marrakech,0634924727,2019-10-19,facebook
2497,Berrada,Ilyas,ilyas.berrada_2418@email.ma,1950-07-13,H,Fès,0670133499,2019-12-18,instagram
2498,Ouali,Younes,younes.ouali_2419@email.ma,1964-03-21,H,CASABLANCA,0760536023,2020-04-26,google_ads
2499,Mekki,Aymane,aymane.mekki_2420@email.ma,1971-05-31,Homme,TANGER,0654531558,2022-11-01,organic
2500,MEKKI,Aymane,aymane.mekki_2420@email.ma,1971-05-31,Homme,TANGER,0654531558,2022-11-01,organic
2501,Chaabi,Amine,amine.chaabi_2421@email.ma,2004-06-16,h,Fes,0764886321,2023-03-13,google_ads
2502,Guessous,Samira,samira.guessous_2422@email.ma,1958-05-13,F,casablanca,0661294222,2024-05-11,tiktok
2503,Alami,Samira,samira.alami_2423@email.ma,1990-08-11,2,TANGER,0654870109,2021-05-08,google_ads
2504,Hajji,Wafa,wafa.hajji_2424@email.ma,2004-06-18,2,Casablanca,0616943919,2020-01-29,tiktok
2505,Berrada,Sanaa,sanaa.berrada_2425@email.ma,2006-03-08,Femme,Tanger,0663125653,2022-06-04,email
2506,El Mansouri,Nadia,nadia.elmansouri_2426@email.ma,1882-10-09,0,Mohammedia,0614931062,2024-01-07,organic
2507,Idrissi,Younes,younes.idrissi_2427@email.ma,1956-09-28,m,Fes,0696715247,2020-02-13,direct
2508,Sefrioui,Karim,karim.sefrioui_2428@email.ma,2007-07-11,M,Casa,0673617030,2020-09-28,google_ads
2509,Cherkaoui,Bouchra,bouchra.cherkaoui_2429@email.ma,2001-07-06,Femme,Marrakech,0644973685,2019-06-27,referral
2510,Dahbi,Khadija,khadija.dahbi_2430@email.ma,1950-12-16,2,Mohammedia,0730509117,2022-03-31,organic
2511,DAHBI,Khadija,khadija.dahbi_2430@email.ma,1950-12-16,2,Mohammedia,0730509117,2022-03-31,organic
2512,Mekki,Mehdi,mehdi.mekki_2431@email.ma,1964-02-07,H,Settat,0696629484,2020-01-25,email
2513,Cherkaoui,Amina,amina.cherkaoui_2432@email.ma,1986-07-03,0,Casa,0758846869,2019-01-26,referral
2514,Mekki,Nadia,nadia.mekki_2433@email.ma,1965-12-09,2,Fes,0655143901,2019-06-12,facebook
2515,El Mansouri,Aymane,aymane.elmansouri_2434@email.ma,1990-10-10,1,Rabat,0793696519,2019-03-30,facebook
2516,Sefrioui,Samira,samira.sefrioui_2435@email.ma,1957-11-09,Femme,Oujda,0781079922,2024-04-01,tiktok
2517,Lahlou,Amina,amina.lahlou_2436@email.ma,1976-08-06,f,Marrakech,0653030644,2022-05-17,organic
2518,Lyoussi,Soufiane,soufiane.lyoussi_2437@email.ma,1959-12-15,1,Salé,0743008470,2023-05-31,direct
2519,Filali,Soufiane,soufiane.filali_2438@email.ma,1995-12-07,m,Fes,0647780928,2022-03-17,tiktok
2520,Berrada,Adam,adam.berrada_2439@email.ma,1977-06-14,1,Sale,0648265041,2021-02-18,organic
2521,Filali,Mehdi,mehdi.filali_2440@email.ma,2007-02-22,h,Mohammedia,0694796330,2022-08-16,referral
2522,Naciri,Oumaima,oumaima.naciri_2441@email.ma,1994-11-06,0,Sale,0782845241,2019-12-21,referral
2523,Qacemi,Mohamed,mohamed.qacemi_2442@email.ma,1962-03-26,H,Marrakech,0736304123,2021-12-27,facebook
2524,El Mansouri,Chaimae,chaimae.elmansouri_2443@email.ma,1969-07-15,2,Tanger,0713886809,2019-01-31,organic
2525,Jamai,Karim,karim.jamai_2444@email.ma,1959-05-18,1,Oujda,0681711102,2024-03-16,tiktok
2526,Chaabi,Meryem,meryem.chaabi_2445@email.ma,1987-08-31,2,Mohammedia,0651596929,2021-09-19,direct
2527,Guessous,Hajar,hajar.guessous_2446@email.ma,1999-09-27,0,Mohammedia,0614554130,2022-07-30,instagram
2528,Wahbi,Hicham,hicham.wahbi_2447@email.ma,2028-11-18,1,Rabat,0616223566,2023-11-08,referral
2529,Ouali,Soufiane,soufiane.ouali_2448@email.ma,1974-05-01,Homme,Fes,0688601150,2021-09-23,facebook
2530,OUALI,Soufiane,soufiane.ouali_2448@email.ma,1974-05-01,Homme,Fes,0688601150,2021-09-23,facebook
2531,Qacemi,Oumaima,oumaima.qacemi_2449@email.ma,1975-02-19,Femme,Marrakech,0611211068,2024-04-19,direct
2532,Naciri,Tarik,tarik.naciri_2450@email.ma,1997-08-04,M,Mohammedia,0662421053,2021-05-16,direct
2533,Alami,Aymane,aymane.alami_2451@email.ma,1957-01-28,m,Sale,0718558563,2023-12-08,tiktok
2534,Alami,Soufiane,soufiane.alami_2452@email.ma,1981-01-05,m,oujda,0615125799,2022-07-27,instagram
2535,Raisuni,Oumaima,oumaima.raisuni_2453@email.ma,1996-03-23,fe,Meknès,0737628055,2024-02-19,google_ads
2536,Wahbi,Fatima,fatima.wahbi_2454@email.ma,1965-09-01,F,tanger,0682602831,2022-01-03,referral
2537,Hajji,Hamza,hamza.hajji_2455@email.ma,1979-06-15,H,Meknes,0733386726,2023-05-20,referral
2538,Jamai,Nabil,nabil.jamai_2456@email.ma,1994-06-26,m,Casablanca,0720339901,2022-08-03,referral
2539,Ouali,Aymane,aymane.ouali_2457@email.ma,1976-09-18,h,TANGER,0744428650,2020-10-25,instagram
2540,Ouali,Loubna,loubna.ouali_2458@email.ma,1966-03-17,f,Rabat,0761196945,2020-10-10,referral
2541,El Mansouri,Wafa,wafa.elmansouri_2459@email.ma,1986-11-14,0,Tanger,0617230679,2020-09-20,referral
2542,Tazi,Najat,najat.tazi_2460@email.ma,1990-03-21,0,Meknes,0727870972,2022-02-18,instagram
2543,Benali,Laila,laila.benali_2461@email.ma,1979-09-19,fe,Casablanca,0663992780,2022-04-17,instagram
2544,El Mansouri,Nadia,nadia.elmansouri_2462@email.ma,1981-04-23,2,Fes,0638082838,2020-12-23,referral
2545,Guessous,Houda,houda.guessous_2463@email.ma,1969-10-21,F,marrakech,0684077517,2021-08-26,organic
2546,Raisuni,Hamza,hamza.raisuni_2464@email.ma,1971-07-11,M,Rabat,0710197201,2023-05-27,facebook
2547,Guessous,Oumaima,oumaima.guessous_2465@email.ma,1996-10-03,f,CASABLANCA,0647053550,2019-07-08,organic
2548,Cherkaoui,Khalid,khalid.cherkaoui_2466@email.ma,1957-02-24,h,Meknes,0746881782,2020-01-12,facebook
2549,Naciri,Bouchra,bouchra.naciri_2467@email.ma,1996-02-21,Femme,FES,0652813803,2019-05-16,facebook
2550,Cherkaoui,Wafa,wafa.cherkaoui_2468@,1972-08-26,F,Meknès,0617946585,2022-11-16,direct
2551,Mekki,Othmane,othmane.mekki_2469@email.ma,1955-04-18,h,Casablanca,0675146913,2022-02-04,organic
2552,Naciri,Amine,amine.naciri_2470@email.ma,1951-12-22,m,Casablanca,0712943320,2021-03-27,facebook
2553,Filali,Houda,houda.filali_2471@email.ma,1983-08-18,Femme,Casablanca,0629655618,2022-02-14,organic
2554,Naciri,Imane,imane.naciri_2472@email.ma,1990-02-19,fe,Casablanca,0728805371,2022-12-25,direct
2555,Guessous,Rania,rania.guessous_2473gmail.com,1970-05-24,fe,Salé,0788817989,2019-12-11,facebook
2556,Guessous,Houda,houda.guessous_2474@email.ma,1982-03-27,2,Rabat,0729106577,2022-01-20,google_ads
2557,Dahbi,Salma,salma.dahbi_2475@email.ma,1950-12-30,0,Casablanca,0643452457,2019-08-26,tiktok
2558,Hajji,Tarik,tarik.hajji_2476@email.ma,1993-06-05,Homme,marrakech,0656151114,2021-07-02,email
2559,Bouchta,Zakaria,zakaria.bouchta_2477@email.ma,2005-02-06,M,Casablanca,0650221752,2020-09-02,direct
2560,Benchekroun,Othmane,othmane.benchekroun_2478@email.ma,2002-12-11,1,Agadir,0673564792,2019-06-22,organic
2561,El Mansouri,Zakaria,zakaria.elmansouri_2479@email.ma,1956-05-10,H,Kenitra,0628623275,2019-06-19,facebook
2562,Chaabi,Mehdi,mehdi.chaabi_2480@email.ma,1961-08-09,Homme,Agadir,0614730562,2022-04-12,referral
2563,Berrada,Imane,imane.berrada_2481@email.ma,1970-10-06,0,casablanca,0773421595,2022-02-23,direct
2564,Jamai,Samira,samira.jamai_2482@email.ma,1973-08-05,2,Tanger,0710138775,2023-08-19,direct
2565,Cherkaoui,Hicham,hicham.cherkaoui_2483@email.ma,2007-06-12,Homme,rabat,0696784562,2023-12-08,direct
2566,Jamai,Amina,amina.jamai_2484@email.ma,1975-04-13,0,Casablanca,0769256428,2020-05-31,email
2567,JAMAI,Amina,amina.jamai_2484@email.ma,1975-04-13,0,Casablanca,0769256428,2020-05-31,email
2568,Mekki,Aymane,aymane.mekki_2485@email.ma,2003-04-12,H,Rabat,0695123872,2020-11-26,referral
2569,Drissi,Youssef,youssef.drissi_2486@email.ma,2003-07-02,h,RABAT,0658612654,2023-01-28,google_ads
2570,Naciri,Tarik,tarik.naciri_2487@email.ma,2006-05-09,M,marrakech,0695032832,2020-09-01,email
2571,Filali,Najat,najat.filali_2488@email.ma,1972-02-10,F,MARRAKECH,0619222674,2020-10-10,referral
2572,Chaabi,Mohamed,mohamed.chaabi_2489@email.ma,1960-02-08,h,Rabat,0670078044,2021-01-20,facebook
2573,Hajji,Imane,imane.hajji_2490@email.ma,1981-02-06,fe,Rabat,0768629084,2022-01-25,referral
2574,Wahbi,Meryem,meryem.wahbi_2491@email.ma,1972-12-05,0,oujda,0681462313,2022-05-29,tiktok
2575,Tazi,Bilal,bilal.tazi_2492@email.ma,2006-07-29,m,Fes,0760241312,2024-02-11,instagram
2576,Berrada,Hicham,hicham.berrada_2493@email.ma,1957-12-08,M,Rabat,0644886479,2020-11-29,referral
2577,Idrissi,Nabil,nabil.idrissi_2494@email.ma,1962-06-07,h,Mohammedia,0631504293,2024-02-07,tiktok
2578,Benchekroun,Ilyas,ilyas.benchekroun_2495@email.ma,1987-09-04,1,Casablanca,0716507077,2022-11-25,email
2579,Berrada,Imane,imane.berrada_2496@email.ma,1974-12-31,f,Tanger,0799826075,2021-01-26,tiktok
2580,Idrissi,Adam,adam.idrissi_2497@email.ma,1971-06-12,Homme,Casablanca,0663207947,2019-02-04,organic
2581,Jamai,Bilal,bilal.jamai_2498@email.ma,1998-07-18,H,Fès,0761929347,2021-06-24,direct
2582,Chaabi,Bouchra,bouchra.chaabi_2499@email.ma,1961-01-19,Femme,Tanger,0646566472,2020-01-01,email
2583,Jamai,Loubna,loubna.jamai_2500@,1980-12-15,Femme,Kenitra,0680462329,2020-12-24,email
2584,Qacemi,Ilyas,ilyas.qacemi_2501@email.ma,2031-08-11,H,Tetouan,0671334573,2023-12-17,referral
2585,Guessous,Soufiane,soufiane.guessous_2502@email.ma,1982-05-25,h,Sale,0655458282,2019-01-20,referral
2586,Kettani,Hajar,hajar.kettani_2503@email.ma,1966-09-01,f,Rabat,0699861385,2019-06-16,google_ads
2587,Lahlou,Zakaria,zakaria.lahlou_2504@email.ma,1956-06-30,M,Fès,0710959219,2021-05-10,instagram
2588,Alami,Saad,saad.alami_2505@email.ma,1992-07-22,1,Kenitra,0776084487,2019-03-10,organic
2589,Chaabi,Rania,rania.chaabi_2506@email.ma,2005-08-21,f,oujda,0757822232,2021-05-12,tiktok
2590,El Fassi,Amine,amine.elfassi_2507@email.ma,1992-10-01,Homme,Rabat,0799043290,2023-02-25,tiktok
2591,Drissi,Youssef,youssef.drissi_2508@email.ma,1954-01-26,1,Casablanca,0740146517,2021-04-04,tiktok
2592,Lyoussi,Karim,karim.lyoussi_2509@email.ma,2003-07-21,Homme,TANGER,0794857107,2022-08-02,organic
2593,Raisuni,Zakaria,zakaria.raisuni_2510@email.ma,1998-10-30,h,Tetouan,0639330761,2020-10-05,referral
2594,Ziani,Khalid,khalid.ziani_2511gmail.com,1971-10-27,M,Marrakech,0615482387,2019-01-02,referral
2595,Mekki,Tarik,tarik.mekki_2512@email.ma,1980-04-22,H,Fes,0728621837,2020-09-06,organic
2596,Berrada,Hajar,hajar.berrada_2513@email.ma,1975-07-19,f,Casablanca,0613321498,2019-04-26,instagram
2597,Sefrioui,Soufiane,soufiane.sefrioui_2514@email.ma,1977-09-02,h,Casablanca,0621759331,2021-09-26,instagram
2598,Tahiri,Mohamed,mohamed.tahiri_2515@email.ma,1963-04-15,h,Meknes,0680747303,2019-07-11,email
2599,Ouali,Tarik,tarik.ouali_2516@email.ma,2032-08-21,m,Casablanca,0747299162,2023-05-16,google_ads
2600,Raisuni,Youssef,youssef.raisuni_2517@email.ma,1973-12-16,M,tanger,0734737308,2022-03-06,organic
2601,Dahbi,Samira,samira.dahbi_2518@email.ma,1986-11-14,2,Tanger,0741103351,2023-02-17,direct
2602,Bouchta,Mehdi,mehdi.bouchta_2519@,1992-07-29,H,marrakech,0669207838,2019-11-10,direct
2603,Tahiri,Saad,saad.tahiri_2520@email.ma,2002-12-23,Homme,Tnja,0651850220,2022-12-06,referral
2604,Berrada,Wafa,wafa.berrada_2521@email.ma,2032-12-11,2,Salé,0633627783,2021-08-04,direct
2605,Jamai,Chaimae,chaimae.jamai_2522@email.ma,1989-08-10,f,Tanger,0762028457,2022-01-07,tiktok
2606,Idrissi,Oumaima,oumaima.idrissi_2523@email.ma,2002-09-04,2,Marrakech,0690617996,2021-04-02,facebook
2607,El Mansouri,Hicham,hicham.elmansouri_2524@email.ma,1961-03-16,Homme,Oujda,0788540525,2020-03-18,google_ads
2608,Kettani,Younes,younes.kettani_2525@,1963-04-26,M,Casablanca,0772310255,2019-04-12,google_ads
2609,KETTANI,Younes,younes.kettani_2525@,1963-04-26,M,Casablanca,0772310255,2019-04-12,google_ads
2610,Bouchta,Saad,saad.bouchta_2526@email.ma,1989-08-11,h,agadir,0657668656,2023-10-18,facebook
2611,BOUCHTA,Saad,saad.bouchta_2526@email.ma,1989-08-11,h,agadir,0657668656,2023-10-18,facebook
2612,Drissi,Tarik,tarik.drissi_2527@email.ma,1964-02-03,m,Casablanca,0724313836,2024-04-06,referral
2613,Raisuni,Hamza,hamza.raisuni_2528@email.ma,1972-01-24,H,Casa,0691446086,2023-01-07,google_ads
2614,Bouchta,Mohamed,mohamed.bouchta_2529@email.ma,1952-12-23,Homme,Tetouan,0672963553,2024-01-19,referral
2615,Bouchta,Saad,saad.bouchta_2530@email.ma,1996-02-01,H,CASABLANCA,0792761526,2020-05-03,google_ads
2616,Tazi,Younes,younes.tazi_2531@email.ma,2007-10-07,1,TNG,0673378554,2021-11-15,email
2617,Qacemi,Sara,sara.qacemi_2532@email.ma,1951-04-01,F,Tanger,0782099756,2020-06-18,facebook
2618,Alami,Saad,saad.alami_2533@email.ma,1887-07-28,M,Casablanca,0693827073,2019-05-03,google_ads
2619,Cherkaoui,Sanaa,sanaa.cherkaoui_2534@email.ma,1951-12-25,fe,Casablanca,0691007744,2022-11-15,google_ads
2620,Ziani,Khalid,khalid.ziani_2535@email.ma,1970-07-18,m,Agadir,0633778375,2021-02-27,direct
2621,Bouchta,Chaimae,chaimae.bouchta_2536@email.ma,2004-03-05,Femme,Casablanca,0691513148,2019-07-05,tiktok
2622,Lahlou,Youssef,youssef.lahlou_2537@email.ma,2004-12-10,h,Casablanca,0774544372,2024-03-26,direct
2623,Tahiri,Omar,omar.tahiri_2538@email.ma,1956-01-23,H,Tetouan,0666632605,2021-01-15,referral
2624,Naciri,Houda,houda.naciri_2539@email.ma,1987-08-20,Femme,Rabat,0729882556,2023-12-21,organic
2625,Hajji,Meryem,meryem.hajji_2540gmail.com,1976-12-24,F,Mohammedia,0692854276,2023-02-16,tiktok
2626,Idrissi,Tarik,tarik.idrissi_2541@email.ma,1955-09-30,1,Agadir,0673920938,2019-04-02,organic
2627,Wahbi,Meryem,meryem.wahbi_2542@email.ma,1992-02-23,2,Casablanca,0656158900,2021-03-10,facebook
2628,Idrissi,Zineb,zineb.idrissi_2543@email.ma,2007-03-12,2,Rabat,0624240853,2021-09-17,organic
2629,Chaabi,Younes,younes.chaabi_2544@email.ma,1983-04-09,M,Casablanca,0738102537,2023-01-26,tiktok
2630,CHAABI,Younes,younes.chaabi_2544@email.ma,1983-04-09,M,Casablanca,0738102537,2023-01-26,tiktok
2631,Filali,Sanaa,sanaa.filali_2545@email.ma,1993-02-21,f,RABAT,0788234478,2022-05-22,google_ads
2632,Chaabi,Ayoub,ayoub.chaabi_2546@email.ma,1951-06-05,H,Tanger,0643437494,2020-10-04,referral
2633,Tahiri,Rachid,rachid.tahiri_2547@email.ma,1969-01-24,M,Casablanca,0722475429,2024-02-27,referral
2634,Idrissi,Imane,imane.idrissi_2548@email.ma,1955-09-17,2,agadir,0625257934,2024-06-19,facebook
2635,Bouchta,Houda,houda.bouchta_2549@email.ma,1997-04-02,F,Tanger,0768350212,2021-04-11,organic
2636,Drissi,Youssef,youssef.drissi_2550@email.ma,1965-02-08,h,Casablanca,0687997423,2019-09-08,tiktok
2637,Filali,Hajar,hajar.filali_2551@email.ma,1970-06-10,fe,Meknes,0696229857,2021-01-11,tiktok
2638,Lyoussi,Chaimae,chaimae.lyoussi_2552@email.ma,1994-04-26,2,RABAT,0672118374,2020-04-07,email
2639,El Mansouri,Sanaa,sanaa.elmansouri_2553@email.ma,1986-11-13,f,casablanca,0748428229,2021-08-21,email
2640,Filali,Hicham,hicham.filali_2554@email.ma,1996-11-13,Homme,Oujda,0616132551,2021-07-08,facebook
2641,Idrissi,Laila,laila.idrissi_2555@email.ma,1985-01-04,F,Tanger,0639852285,2023-08-04,referral
2642,IDRISSI,Laila,laila.idrissi_2555@email.ma,1985-01-04,F,Tanger,0639852285,2023-08-04,referral
2643,Hajji,Chaimae,chaimae.hajji_2556@email.ma,1996-02-19,Femme,Rabat,0671986407,2019-03-13,direct
2644,Drissi,Khadija,khadija.drissi_2557@email.ma,2005-08-16,Femme,Marrakech,0641762406,2022-10-20,facebook
2645,Bouchta,Soufiane,soufiane.bouchta_2558@email.ma,1997-07-01,Homme,Fes,0659480448,2022-08-30,email
2646,Lahlou,Hajar,hajar.lahlou_2559gmail.com,2006-08-24,fe,Kénitra,0697224774,2022-12-26,email
2647,Idrissi,Bilal,bilal.idrissi_2560@email.ma,1985-10-09,1,Oujda,0779295756,2024-06-23,email
2648,Filali,Ilyas,ilyas.filali_2561@email.ma,1953-03-28,H,Casablanca,0668207928,2023-11-21,email
2649,Tahiri,Sanaa,sanaa.tahiri_2562@email.ma,1970-01-04,Femme,Agadir,0744807500,2020-08-18,email
2650,Benchekroun,Youssef,youssef.benchekroun_2563@email.ma,1960-09-19,1,rabat,0618698297,2021-12-17,tiktok
2651,Tahiri,Othmane,othmane.tahiri_2564@email.ma,1953-08-24,h,Meknès,0741036314,2020-01-31,direct
2652,Benchekroun,Tarik,tarik.benchekroun_2565@email.ma,2003-09-24,H,Rabat,0732657560,2022-10-28,google_ads
2653,Lyoussi,Najat,najat.lyoussi_2566@email.ma,1993-12-28,0,Oujda,0790516889,2020-01-30,google_ads
2654,LYOUSSI,Najat,najat.lyoussi_2566@email.ma,1993-12-28,0,Oujda,0790516889,2020-01-30,google_ads
